iteration,edge_v0,edge_v1,incidence,kept_face_0,kept_face_1,rejected_faces,kept_visibility_hits,rejected_visibility_hits,pair_abs_normal_dot
0,49697,49698,3,100040,99555,100042,0,0,0.9999762026474426
0,49697,49700,3,100037,100041,100038,0,0,0.970112860278689
0,50034,50067,3,100685,100689,100686,1,0,0.5495738053964438
0,50034,50108,3,100688,100690,100683,0,0,0.9882234247875042
0,50037,50040,3,100702,100693,100699,1,1,0.9998709454731174
0,50037,50054,3,100678,100701,100702,2,1,0.9998888114810273
0,50039,50040,3,100708,100699,100711,2,1,0.9999480922285547
0,50039,50056,3,100697,100707,100710,0,0,0.9994376306305653
0,50053,50054,3,100738,100721,100700,1,0,0.999957807121838
0,50053,50056,3,100736,100697,100739,0,0,0.9980397543901528
0,50183,53950,3,100984,100932,100982,0,0,0.9936517201106765
0,50245,50247,3,101102,95703,101108,0,0,0.9999623301848193
0,50479,50488,3,101570,101568,101567,0,0,0.5858351900605112
0,50488,50491,3,101569,101581,101576,0,0,0.8005151693701971
0,50502,50540,3,101591,101616,101615,0,0,0.9718548586627623
0,50529,50543,3,101666,101669,101593,0,0,0.9725844766798127
0,50540,50547,3,101617,101684,101680,0,0,0.9928969400419424
0,50543,50547,3,101690,101667,101681,0,0,0.9693849668767827
0,50834,50835,3,102284,102276,102280,0,0,0.9985602436773253
0,50834,51063,3,102275,102282,102280,0,0,0.9978576375682143
0,50835,50837,3,102285,102289,102286,0,0,0.9999649744463507
0,50929,50930,3,102468,102460,102464,0,0,0.9982967317667897
0,50929,50934,3,102433,102466,102464,0,0,0.9937045900807214
0,50930,50937,3,102469,102472,102470,1,0,0.9950438997907094
0,50934,50941,3,102446,102467,102476,1,0,0.9927500097494741
0,51063,51070,3,102750,102283,102752,0,0,0.9987089664947928
0,51217,51219,3,103047,103050,103048,0,0,0.9944953911722793
0,51217,51237,3,103052,103030,103048,0,0,0.9993248483224608
0,51219,51222,3,103051,103056,103055,2,0,0.9913196921190914
0,51237,51240,3,103053,103093,103090,0,0,0.997464915840914
0,51419,51421,3,103469,103470,103377,0,0,0.9950327732867681
0,51421,51424,3,103473,103471,103475,0,0,0.9999575371427567
0,51611,51614,3,103829,103837,103839,0,0,0.9999871267133925
0,51611,51684,3,103311,103832,103838,0,0,0.9999683701116702
0,51612,51614,3,103828,103841,103844,0,0,0.9999833919236711
0,51612,51685,3,103842,103845,103831,2,1,0.9999920408412559
0,51682,51684,3,103514,103833,104008,1,1,0.9999015685914164
0,51682,51685,3,104008,104010,103830,1,1,0.9996518198990517
0,52041,52045,3,104488,104727,104728,0,0,0.9999171884818273
0,52043,52045,3,104495,104727,104734,0,0,0.9999006385391949
0,52066,52069,3,104757,104780,104778,1,0,0.9740760812189146
0,52069,52070,3,104781,104783,104763,1,0,0.8294083570688116
0,52411,52413,3,105380,105387,105384,2,1,0.9999457866050079
0,52411,52418,3,105386,105379,105382,1,1,0.9999611964765448
0,52413,52424,3,105390,105389,105385,0,0,0.9997448318038111
0,52418,52428,3,105400,105383,105402,2,1,0.9998897753949216
0,52424,52430,3,105390,105408,105407,0,0,0.9993345747046275
0,52428,52430,3,105406,105417,105403,0,0,0.9998766770652141
0,53210,53211,3,107024,107026,99624,0,0,0.9949252755129657
0,53210,53276,3,107022,107025,99621,0,0,0.9952944609324299
0,53260,53262,3,99719,107123,107120,0,0,0.9802469200430192
0,53260,53276,3,107122,99723,107125,0,0,0.9918524921359928
0,53337,53341,3,107274,107263,107270,2,1,0.996611149295704
0,53337,53347,3,107273,107275,107276,2,1,0.9956934223172454
0,53347,53349,3,107295,107296,107298,2,1,0.9870689403150927
0,53349,53353,4,107300,107297,107302;107304,2,2,0.9808514735531334
0,53353,53367,3,107303,107307,107308,2,1,0.19165205635820465
0,53359,53379,3,107311,107314,107312,2,2,0.9732369208882002
0,53379,53380,3,107352,107315,107357,0,0,0.9972058481800823
0,53923,53924,3,108431,108440,108438,2,0,0.9960088570500025
0,53924,53929,3,108441,108442,108435,1,0,0.9985716732018826
0,53925,53926,3,108444,108421,108433,0,0,0.9985853448156329
0,53926,53929,3,108445,108435,108446,0,0,0.9960946469466401
0,53950,54025,3,100985,108485,108490,0,0,0.9933552906008021
0,53998,54002,3,108604,108603,108606,0,0,0.9998999051076164
0,53998,54004,3,108608,108206,108605,0,0,0.9999218899402437
0,54002,54003,3,108615,108618,108607,0,0,0.9996841306514366
0,54003,54009,3,108611,108621,108619,0,0,0.999102667685173
0,54004,54005,3,108608,108624,108622,0,0,0.9997585559039445
0,54005,54009,3,108626,108611,108623,0,0,0.9998155795439914
0,54047,54059,3,108698,108693,108701,0,0,0.9976753386165612
0,54053,54062,3,108714,108713,108704,0,0,0.999818492849523
0,54053,54136,3,108711,108715,108707,0,0,0.9074403606614722
0,54083,54086,3,108770,108768,108773,0,0,0.9999538001771532
0,54086,54087,3,108771,108776,108778,0,0,0.9525864141961707
0,54136,54137,3,108870,108875,108865,0,0,0.9469700571726098
0,54137,54145,3,108873,108877,108869,0,0,0.9248847063107136
0,54143,54146,3,108884,108881,108887,0,0,0.9986785040277073
0,54145,54154,3,108888,108877,108878,0,0,0.997944936696261
0,54146,54161,3,108892,108891,108885,0,0,0.9999075055437572
0,54161,54163,3,108910,108919,108920,0,0,0.9997925487373965
0,54163,54164,3,108922,108915,108921,0,0,0.9999030493882942
0,54321,54336,3,109226,109229,109225,0,0,0.9998182856456969
0,54324,54355,3,109233,109234,109238,0,0,0.9996668217526686
0,54336,54352,3,109229,109260,109251,0,0,0.9791062049601262
0,54342,54343,3,109268,109275,109278,0,0,0.9999996487578576
0,54342,54358,3,109267,109276,109274,0,0,0.9999773530250847
0,54343,54363,3,109279,109271,109280,2,1,0.999923897577291
0,54349,54351,3,109293,109295,109285,2,1,0.9999964225734215
0,54349,54399,3,109294,109291,109297,1,0,0.9283409766059727
0,54352,54355,3,109233,109298,109286,0,0,0.8987523463422634
0,54358,54365,3,109310,109277,109312,3,1,0.9999520469103997
0,54363,54366,3,109318,109317,109281,0,0,0.9998613570823058
0,54365,54366,3,109313,109323,109316,0,0,0.9998797060784093
0,54391,54395,3,109380,109372,109383,1,0,0.9819805873052062
0,54393,54395,3,109388,109387,109379,0,0,0.7564762153103817
0,54395,54396,4,109388,109394,109392;109383,0,0,0.8669013504238232
0,54396,54413,3,109398,109385,109395,0,0,0.9033733820281717
0,54396,54569,3,109391,109397,109392,0,0,0.9999523099548664
0,54411,54413,3,109385,109418,109417,1,0,0.943079025036375
0,54567,54569,3,109391,109731,109729,1,0,0.968648958466989
0,55021,55023,3,110646,110645,110591,0,0,0.9994313601180438
0,55023,55024,3,110648,110647,110651,0,0,0.9995360366610666
0,55242,55243,3,111103,111127,111123,0,0,0.9998773831396292
0,55242,55256,3,111126,111100,111124,0,0,0.998988818175217
0,55256,55258,3,111154,111137,111153,2,0,0.9965277770415903
0,55258,55259,3,111141,111155,111158,0,0,0.9998986652159169
0,55567,55572,4,111770,111754,111767;111769,2,2,0.9980019484383299
0,55710,55712,3,112039,112040,112042,0,0,0.9999752623642917
0,55712,55715,3,112044,112041,112047,1,0,0.9633375391065189
0,55728,55789,3,112071,112074,112073,0,0,0.9558491149876788
0,55787,55789,3,112070,112195,112193,0,0,0.9946136854276737
0,55967,55972,3,112557,112563,112565,0,0,0.9998768637682256
0,55967,55977,3,112560,112559,112564,1,0,0.9999830159751942
0,55969,55972,3,112568,112566,112557,1,0,0.9155613297408713
0,55975,55977,3,112559,112577,112579,2,1,0.8789597854845358
0,56521,56524,3,113684,113687,113683,2,1,0.9817434677732441
0,56524,79802,3,113687,113693,113690,2,1,0.9913101012196263
0,56692,56758,3,114056,114059,114051,2,0,0.9996446633099596
0,56692,58270,3,114048,114055,114058,4,2,0.9999074475275783
0,56746,56758,3,114051,114215,114212,0,0,0.9999244891790312
0,56746,58341,3,114053,114200,114213,1,1,0.99984642559182
0,56944,56946,3,114573,114597,114600,1,0,0.636413968663052
0,56944,57088,3,114596,114599,114571,1,0,0.5719947674445268
0,57003,57007,3,114723,114730,114735,0,0,0.9950605098783171
0,57003,57010,3,114726,114383,114734,2,0,0.9773708991423188
0,57005,57007,3,114744,114741,114722,0,0,0.9911853893450066
0,57005,57011,3,114742,114725,114745,1,0,0.9972226474827162
0,57008,57010,3,114393,114727,114747,1,0,0.9767388764438172
0,57008,57011,3,114724,114749,114746,0,0,0.999955700570347
0,57861,57863,3,116536,116533,116531,0,0,0.9998930687360548
0,57861,57941,3,116532,116534,116528,0,0,0.9999862556801358
0,57862,57863,3,116519,116530,116538,0,0,0.9999646815365496
0,57862,57942,3,116445,116539,116527,0,0,0.9996680688120182
0,57890,57896,3,116593,116600,116606,0,0,0.9999979457319778
0,57890,57907,3,116602,116606,116597,0,0,0.9998503476570347
0,57894,57896,3,116620,116616,116601,0,0,0.999981021324346
0,57894,57911,3,116616,116619,116598,1,0,0.9999628439084999
0,57905,57907,3,116652,116649,116596,0,0,0.9999990509222791
0,57905,57911,3,116650,116599,116653,1,0,0.9999939707034766
0,57940,57941,3,116690,116529,116693,1,1,0.9999999464609722
0,57940,57942,3,116692,116681,116526,2,1,0.9996616503336713
0,57976,58000,3,116770,116774,116765,0,0,0.9997305181841402
0,57976,58035,3,116768,116776,116774,0,0,0.9999997481082153
0,57998,58000,3,116820,116817,116764,0,0,0.9999965212569575
0,57998,58049,3,116818,116767,116821,3,0,0.9998410323699253
0,58033,58035,3,116854,116851,116769,0,0,0.9996809779453556
0,58033,58049,3,116850,116853,116767,0,0,0.9995622297465376
0,58240,58242,4,63955,117201,117202;117179,0,0,0.9989363807507227
0,58245,58247,3,117214,117211,117204,0,0,0.9973196310012992
0,58245,58250,3,117212,117215,117207,0,0,0.839407371356073
0,58250,58288,3,117218,117221,117213,0,0,0.9885248838135006
0,58262,58270,3,114049,117241,117242,1,0,0.9988225924830371
0,58262,58341,3,117242,117239,114052,2,0,0.999255871574327
0,58288,58289,3,117277,117288,117221,0,0,0.9992810914683049
0,58289,58291,3,117289,117290,117292,0,0,0.9999934251740081
0,58310,58312,4,117323,117327,117328;117297,0,0,0.9990793326236865
0,58331,58333,3,117366,117363,117330,0,0,0.9013331097105404
0,58331,58335,3,117364,117367,117333,0,0,0.9923326597310855
0,58495,58496,3,117419,117667,117664,2,1,0.9982637505760393
0,58495,58497,3,117666,117662,117637,2,0,0.999684307669278
0,58496,58503,3,117668,117670,117421,1,0,0.9998987798951182
0,58503,58506,3,117680,117668,117682,2,0,0.9986514828967391
0,58506,58508,3,117675,117681,117686,2,1,0.9986748313460497
0,58578,58580,3,117840,117835,117837,2,0,0.9995830363428102
0,58578,58599,3,117833,117840,117838,2,1,0.999916802075205
0,58580,58586,3,117837,117843,117844,2,0,0.9997494786648263
0,58586,58607,3,117856,117851,117845,2,1,0.9998451963398476
0,58599,58605,3,117839,117883,117880,1,1,0.9989786564849358
0,58605,58607,3,117888,117851,117880,2,1,0.9999991686093402
0,59613,59617,3,120018,120023,120011,0,0,0.9999541132361037
0,59613,59646,3,120022,120024,120014,1,0,0.9998712509930722
0,59615,59617,3,120032,120031,120010,0,0,0.9999763093802436
0,59615,59648,3,120002,120032,120013,1,0,0.9999989673786491
0,59644,59646,3,120106,120015,120103,0,0,0.999972644318172
0,59644,59648,3,120012,120105,120102,0,0,0.9999307701868432
0,61562,61564,3,123789,123790,123794,2,2,0.9999667786825924
0,61562,61645,3,123792,123764,123795,2,0,0.9999918942773464
0,61564,61567,3,123799,123791,123801,1,0,0.9995788474252262
0,61567,61650,3,123802,123806,123801,1,0,0.9999740023582713
0,61645,61648,3,123958,123960,123793,2,1,0.9996742077360962
0,61648,61650,3,123962,123803,123959,0,0,0.9999601519977518
0,61678,61679,3,124019,124027,124024,0,0,0.9998570526725161
0,61678,61688,3,123989,124022,124026,2,0,0.9989110456647495
0,61679,61681,3,124028,124030,124025,0,0,0.9998485322014616
0,61681,61691,3,124034,124029,124033,4,0,0.9998900503527091
0,61688,61690,3,124009,124046,124023,0,0,0.9995922666080104
0,61690,61691,3,124047,124048,124032,2,0,0.9992402600739265
0,61872,61874,3,124408,124406,124397,0,0,0.9272823342658065
0,61874,61878,3,124407,124412,124401,0,0,0.9134077554158924
0,62711,62713,3,126128,126131,126126,2,1,0.9994598427104416
0,62711,62787,3,126130,126132,126123,1,0,0.9985823767054163
0,62713,62748,3,126136,126135,126129,2,1,0.9997298725963351
0,62748,62812,3,126137,126203,126206,1,0,0.9999243443222823
0,63029,63043,3,126755,126763,126760,0,0,0.9402760487285162
0,63029,64984,3,126762,126757,126758,0,0,0.8056679244348619
0,64497,64499,3,129700,129698,129697,0,0,0.9999661598696751
0,64497,64890,3,129694,129323,129698,0,0,0.9999434106598732
0,64498,64499,3,129697,129706,129704,0,0,0.999974400067469
0,64498,64891,3,129702,129693,129705,0,0,0.9999912172176381
0,64502,64503,3,129718,129713,129720,0,0,0.9999981905964822
0,64502,64900,3,129711,129719,129716,0,0,0.9999995737204904
0,64503,64552,3,129724,129721,129722,0,0,0.9999594299818604
0,64552,64926,3,129824,129822,129723,0,0,0.999981996158931
0,64653,64655,4,130042,130041,130027;130033,0,0,0.9923706430712055
0,64656,91618,3,130044,130046,130039,0,0,0.5207817099640216
0,64727,64728,4,130171,130177,130174;129991,1,0,0.9009973560324724
0,64889,64890,3,129695,130360,130472,0,0,0.9999782819456152
0,64889,64891,3,129692,130459,130472,0,0,0.999998130512039
0,64900,64925,3,129717,130481,130490,0,0,0.9999995043252482
0,64925,64926,3,129823,130542,130490,0,0,0.9999999991801323
0,65133,65140,3,130908,130910,130901,0,0,0.9999998137059333
0,65140,65141,3,130922,130911,130924,0,0,0.9999027242253545
0,65365,65374,3,131356,131358,131353,0,0,0.9711921486580282
0,65374,65377,3,131359,131375,131373,0,0,0.9895276281244347
0,65375,65377,3,131360,131373,131376,0,0,0.9765220269977891
0,65419,65422,3,131470,131472,131391,0,0,0.7397088176898856
0,65422,65423,3,131473,131475,131397,0,0,0.5085992926071431
0,65438,65439,3,131504,131506,131395,0,0,0.9775947633198657
0,65439,65457,3,131507,131508,131398,0,0,0.9921887939977937
0,65748,65749,3,132126,132104,132129,0,0,0.9999991553503752
0,65748,65750,3,132085,132124,132128,0,0,0.9988795118847387
0,65749,65756,3,132126,132132,132130,0,0,0.9978708467158661
0,65750,65757,3,132091,132125,132134,0,0,0.9988612721556301
0,65756,65758,3,132142,132141,132131,2,1,0.9995562983884334
0,65757,65758,3,132141,132145,132135,1,1,0.9997772009007263
0,66059,66061,3,132762,132761,132759,0,0,0.9910402096092897
0,66059,66113,3,132740,132762,132757,0,0,0.99870849950682
0,66095,66100,4,130166,132827,132824;132821,0,0,0.9999755359155613
0,66105,66106,3,132838,132845,132829,0,0,0.807283418600311
0,66105,66111,3,132844,132842,132733,1,0,0.8309290065643437
0,66167,66168,3,132915,132965,132811,0,0,0.9994217684070993
0,66167,66169,3,132964,132963,132808,0,0,0.9900117831226146
0,66178,66182,3,132977,132985,132981,0,0,0.9907780636814005
0,66178,66279,3,132984,132983,132974,0,0,0.9999727594972926
0,66273,66275,3,133154,133152,133144,1,0,0.9912303910857247
0,66273,66290,3,133137,133155,133147,0,0,0.9992507510624625
0,66336,66341,3,133252,133255,133191,0,0,0.9892553486856304
0,66336,66345,3,133254,133251,133189,0,0,0.9999772441524643
0,67082,67083,3,134687,134698,134696,0,0,0.955794092764968
0,67083,67085,3,134690,134699,134700,0,0,0.9721780918451324
0,67343,67347,3,135226,135228,134995,0,0,0.9624031757591339
0,67347,67348,3,135229,135236,135000,0,0,0.9633943691489819
0,67860,67863,3,136258,136260,136248,2,1,0.6942510942254783
0,67863,67865,3,136264,136259,136253,2,1,0.668026956537711
0,67865,67901,3,136268,136262,136257,2,1,0.7169190462086203
0,67898,67901,3,136330,136263,136322,1,0,0.97430099430637
0,67913,69543,3,136222,136353,136358,1,0,0.9223047698382135
0,67958,67988,3,136450,136452,136447,0,0,0.9968398013911723
0,67988,67989,3,136453,136510,136506,0,0,0.9961764628272242
0,68448,68484,3,137412,137417,137414,0,0,0.999405178991637
0,68448,68486,3,137411,137418,137416,1,0,0.9995298802885635
0,68484,68497,3,137484,137483,137415,1,1,0.9996255473052893
0,68486,68513,3,137488,137486,137419,0,0,0.9977525178829364
0,68497,68516,3,137506,137491,137485,0,0,0.9999753028058016
0,68513,68516,3,137487,137540,137490,0,0,0.9998874647687405
0,68712,68715,3,137911,137918,137916,0,0,0.9965301900445348
0,68712,68751,3,137913,137917,137914,0,0,0.9955840079556727
0,68715,70112,3,137921,137919,137923,1,0,0.9994759948745687
0,68751,70119,3,137996,137994,137914,0,0,0.9999887710203715
0,69187,69189,3,138846,138848,138843,0,0,0.9989386876396513
0,69189,69192,3,138849,138855,138852,0,0,0.9648657614757763
0,69286,69318,3,139037,139050,139048,0,0,0.9637676657576031
0,69318,69326,3,139110,139051,139113,0,0,0.963592780215082
0,69474,69475,3,139429,139437,139434,2,0,0.8256273755101015
0,69474,69476,3,139436,139433,139427,2,1,0.9943856993585853
0,69490,69543,3,136223,139457,139468,2,0,0.9982289620693198
0,70112,70122,3,140668,137923,140662,0,0,0.9998142533434088
0,70119,70122,3,140678,140663,137996,1,0,0.9875290773915887
0,70196,70214,3,140832,140835,140828,0,0,0.9997695668251001
0,70196,70246,3,140830,140833,140827,0,0,0.9987164552361658
0,70536,70537,3,141522,141528,141526,1,0,0.999999172293499
0,70536,70539,3,141524,141521,141527,0,0,0.9999991511032018
0,70537,70542,3,141506,141530,141529,1,0,0.9999984708252044
0,70539,70544,3,141536,141535,141525,0,0,0.9999968358949116
0,70542,70545,3,141540,141531,141538,0,0,0.9991460135229308
0,70544,70545,3,141537,141546,141539,0,0,0.9994598176337209
0,70632,70634,3,141663,141709,141706,0,0,0.9854665929990253
0,70632,70721,3,141708,141665,141711,0,0,0.9546507543082625
0,70649,70650,3,141748,141739,141744,0,0,0.9609147130812623
0,70649,70694,3,141743,141749,141746,0,0,0.945508324532276
0,70706,70709,3,141855,141861,141858,0,0,0.9957832174124202
0,70706,70711,3,141860,141857,141862,0,0,0.9999930032726939
0,70797,70799,3,142034,142027,142037,0,0,0.9995331924895378
0,70797,70815,3,142029,142039,142036,2,1,0.9995263986963921
0,70799,70800,3,142034,142042,142044,0,0,0.999989016241135
0,70800,70818,3,142041,142048,142045,0,0,0.9999230669195879
0,70815,70816,3,142039,142071,142075,1,0,0.9999711616499825
0,70816,70818,3,142076,142040,142075,2,0,0.9999495139645244
0,70869,70870,3,142190,142179,142183,0,0,0.999760472996698
0,70869,70876,3,142177,142191,142188,0,0,0.9961251689966258
0,71492,71493,3,143373,143380,143378,0,0,0.9847214428372236
0,71493,71500,3,143375,143381,143383,0,0,0.9929526688286241
0,71586,71588,3,143574,143569,143571,0,0,0.9978537017689554
0,71586,71590,3,143529,143572,143570,0,0,0.9992211414122493
0,71588,71589,3,143575,143581,143578,0,0,0.9982457824798092
0,71589,71593,3,143582,143579,143577,0,0,0.9992099077269724
0,71590,71591,3,143535,143585,143573,0,0,0.9993108714030211
0,71591,71593,3,143585,143587,143576,0,0,0.9974204477856913
0,71864,71867,3,144110,144115,144112,0,0,0.9998373681089571
0,71864,71882,3,143729,144116,144114,0,0,0.9997104579534284
0,71867,74684,3,144113,144122,144124,0,0,0.9995963294414646
0,71882,74690,3,143757,144117,144150,0,0,0.9999449480504695
0,72034,72045,3,144450,144447,144452,0,0,0.999330535475178
0,72034,72124,3,144454,144449,144451,0,0,0.9999835207091397
0,72045,72048,3,144474,144476,144453,2,1,0.9993356354121273
0,72048,72138,3,144482,144477,144456,0,0,0.999993676714293
0,72124,72127,3,144455,144635,144632,1,0,0.9976198743863052
0,72127,72138,3,144638,144457,144633,3,2,0.9987593354377128
0,73467,73468,3,147292,147290,147286,0,0,0.945292452097955
0,73468,73472,3,147294,147293,147289,1,0,0.9981165276950404
0,73480,73494,3,147318,147228,147317,0,0,0.9993340517567018
0,73494,73497,3,147319,147277,147338,0,0,0.9972524907158087
0,74416,74420,3,149158,149171,149172,0,0,0.981294757542151
0,74418,74420,3,149180,149170,149169,0,0,0.95609068673532
0,74684,74693,3,149678,149677,144124,1,0,0.9999990775296087
0,74690,74693,3,149676,149692,144151,0,0,0.9999810032251463
0,74772,74777,3,149859,149862,149860,0,0,0.9992465021268779
0,74777,74778,3,149864,149863,149870,2,1,0.9962406648602784
0,74926,74927,3,150171,150180,150178,0,0,0.999996032759107
0,74926,74937,3,150176,150175,150179,0,0,0.9999896803896532
0,74927,74931,3,150173,150183,150181,0,0,0.9999998976740351
0,74931,74942,3,150192,150190,150183,0,0,0.9996519398396045
0,74937,74941,3,150176,150202,150204,0,0,0.9999947777441659
0,74941,74942,3,150208,150191,150205,0,0,0.9999772322898048
0,75883,75888,3,152114,152111,152046,0,0,0.9995862445000222
0,75892,75894,3,152123,152133,152136,2,1,0.9992703476996561
0,75892,75908,3,152132,152120,152134,2,1,0.9989269253799455
0,75917,75919,3,152180,152178,152139,0,0,0.9952111769521843
0,75919,75932,3,152182,152179,152185,0,0,0.9814687491148528
0,75939,78503,3,152202,152214,152213,0,0,0.9617523080260958
0,76215,76218,3,152713,152729,152726,0,0,0.9895763070016466
0,76215,76221,3,152728,152715,152731,0,0,0.9998389284217328
0,76221,76223,3,152742,152740,152731,0,0,0.9997799735603137
0,76223,76226,3,152746,152741,152732,0,0,0.9986604863062059
0,76835,76839,3,153978,153971,153974,0,0,0.9998668701487425
0,76835,76841,3,153918,153977,153978,0,0,0.9999916515235758
0,76838,76839,3,153982,153987,153975,0,0,0.9997610542202489
0,76838,76844,3,153986,153985,153972,0,0,0.9999388205289405
0,76840,76841,3,153976,153993,153990,0,0,0.999869983363551
0,76840,76844,3,153988,153991,153973,0,0,0.9999975025072958
0,76959,76960,3,154224,154223,154197,0,0,0.9993983991813803
0,76959,76963,3,154216,154225,154199,0,0,0.9995875366211108
0,76960,76976,3,154228,154226,154202,0,0,0.9994039028023293
0,76976,76977,3,154258,154257,154235,0,0,0.999672390695286
0,76977,76982,3,154262,154260,154238,0,0,0.9999855950133404
0,76982,76986,3,154262,154270,154247,0,0,0.9997006214208677
0,77076,77080,3,154407,154458,154456,0,0,0.9999272843945978
0,77079,77083,3,154461,154465,154466,0,0,0.998960891972657
0,77080,77081,3,154413,154459,154469,0,0,0.9995636478712653
0,77081,77083,3,154460,154469,154470,0,0,0.9998767459167982
0,77592,77594,3,155540,155537,155525,0,0,0.9999976105673136
0,77592,77611,3,155536,155539,155523,1,0,0.9947447363739553
0,77701,77703,3,155725,155731,155734,1,0,0.9977660595944167
0,77701,77771,3,155730,155723,155732,0,0,0.9978726296817934
0,77703,77704,3,155738,155741,155735,0,0,0.9991611304008255
0,77704,77774,3,155742,155739,155737,1,0,0.9922973814541738
0,77771,77772,3,155868,155882,155733,0,0,0.9999644454893721
0,77772,77774,3,155886,155736,155883,0,0,0.997566295742753
0,78372,78374,3,157072,157071,157075,2,1,0.9922236200014011
0,78372,81664,3,156834,157073,157076,2,1,0.9979074298560924
0,78463,78468,3,157254,157256,157252,2,1,0.9985280768594452
0,78468,78470,3,157255,157261,157262,2,0,0.9605652659398265
0,78503,78506,3,152215,157339,157326,0,0,0.9936076805623376
0,78506,78508,3,157331,157344,157346,0,0,0.985251407501889
0,78508,78707,3,157337,157345,157349,0,0,0.9731293948968963
0,78786,78789,3,157896,157880,157899,2,1,0.9997051902187815
0,78789,78791,3,157897,157902,157904,2,1,0.9910946342945998
0,78843,78858,3,158004,158008,158007,0,0,0.9926195509468284
0,78858,78860,3,158034,158009,158037,0,0,0.9536116590622575
0,78952,98445,3,158218,158220,158147,0,0,0.9816358762822935
0,78956,98449,3,158223,158229,158232,0,0,0.9708314694636998
0,79236,79241,3,158790,158797,158794,0,0,0.9999996620429787
0,79236,79250,3,158792,158787,158795,0,0,0.9991925938621342
0,79240,79241,3,158791,158798,158802,1,0,0.9999982246537534
0,79240,79253,3,158802,158759,158788,0,0,0.9999903055737472
0,79249,79250,3,158787,158819,158820,0,0,0.9997989108505817
0,79249,79253,3,158776,158789,158821,0,0,0.9998308655261618
0,79766,79774,3,159827,159829,159825,0,0,0.9985373097326861
0,79785,79788,3,159847,159862,159854,0,0,0.9962609216451744
0,79788,79939,3,159849,159869,159861,0,0,0.9918959385935278
0,79802,79806,3,159892,159895,113690,2,1,0.9827463926987827
0,79933,79942,3,160150,160153,160149,0,0,0.9905961208881635
0,79939,79942,3,160151,160160,160156,0,0,0.9995263832862727
0,80580,80585,3,161426,161425,161421,0,0,0.9955103963149592
0,80585,80586,3,161427,161429,161434,0,0,0.9993004228777688
0,80667,80671,3,161594,153801,161597,0,0,0.9986912108125482
0,80670,80674,3,161602,161600,161599,0,0,0.9978582176542472
0,80671,80673,3,161594,161604,161606,0,0,0.9975483822143274
0,80673,80674,3,161601,161610,161606,0,0,0.9873321210703639
0,80810,80813,3,161896,161894,161898,0,0,0.9915896780738561
0,80813,80823,3,161897,161901,161902,0,0,0.997099268076146
0,80864,80865,3,162022,162024,162015,0,0,0.9997774971636147
0,80864,80872,3,162020,162023,162013,0,0,0.997822322957041
0,80872,80876,3,162033,162040,162038,0,0,0.9998971388205254
0,80875,80879,3,162046,162043,162045,1,0,0.9994683401263212
0,80876,80877,3,162041,162050,162048,0,0,0.9999985708414878
0,80877,80879,3,162042,162051,162052,0,0,0.9998909212155744
0,80965,80966,3,162197,162212,162210,0,0,0.9908673961716431
0,80966,82572,3,162198,162213,162214,2,1,0.9963153187637451
0,81349,81351,3,162996,162986,162998,2,1,0.983805631254718
0,81349,81353,3,163000,162997,162973,2,1,0.9994617832975534
0,81363,81384,3,163022,163018,163021,0,0,0.8756649642107565
0,81366,81393,3,163032,163027,163029,0,0,0.9931519242094166
0,81384,81388,3,163023,163041,163066,0,0,0.9995635327058816
0,81388,81392,3,163025,163075,163066,0,0,0.8057298864738429
0,81392,81393,3,163082,163026,163075,0,0,0.26912029395778564
0,81467,81469,3,163262,163258,163248,0,0,0.992173792116398
0,81467,81473,3,163251,163263,163260,1,1,0.9933260478036953
0,81559,81561,3,163436,163433,163361,0,0,0.9966756430486874
0,81559,81563,3,163432,163435,163358,0,0,0.9999917377219446
0,81644,81646,3,163534,163545,163543,2,1,0.9865906923668452
0,81644,81650,3,163544,163540,163546,2,1,0.9682372015522072
0,81759,81762,3,163725,163794,163792,2,1,0.9991657251716982
0,81762,101229,3,163731,163795,163800,1,0,0.8350145513172369
0,81767,81770,3,163812,163810,163814,2,1,0.9921796326455398
0,81770,81783,3,163813,163819,163820,2,1,0.974995898481098
0,81844,81845,3,163945,163967,163959,0,0,0.9962588741854724
0,81845,81847,3,163968,163967,163960,0,0,0.999777500990975
0,81871,81875,3,164016,164014,163964,0,0,0.996591765554225
0,81875,81877,3,164017,163971,164022,1,0,0.9717195607686426
0,82439,82441,3,165084,165136,165140,0,0,0.9999073102680608
0,82439,82443,3,165136,165133,165138,0,0,0.9999777539542648
0,82441,82442,3,165144,165087,165141,0,0,0.9997911223225513
0,82442,82446,3,165146,165145,165143,0,0,0.9999066545784904
0,82443,82444,3,165148,165150,165139,0,0,0.9995650827042455
0,82444,82446,3,165151,165153,165142,0,0,0.9999904541114962
0,82540,82541,3,165348,165351,165292,0,0,0.9763939759667314
0,82540,82542,3,165350,165346,165341,0,0,0.9901522489528761
0,82541,82545,3,165349,165295,165352,0,0,0.9936938976180013
0,82542,82546,3,165347,165356,165354,0,0,0.9877190095117087
0,82592,82609,3,165331,165446,165444,2,1,0.9755057953123691
0,82620,82632,3,165495,165497,165500,3,0,0.9224722479686656
0,82620,82694,3,165496,165492,165499,0,0,0.9852938386477086
0,82692,82694,3,165652,165649,165647,2,1,0.9983957847844585
0,82692,82696,3,165648,165651,165645,0,0,0.9993719527176577
